,area_text,geographic_level,state_code,geoid,year,local_area_unemployment,national_unemployment_rate_prev_year
453,"Skagway Municipality, AK",county,02,230,2013,12.4,8.1
454,"Skagway Municipality, AK",county,02,230,2014,11.7,7.4
455,"Southeast Fairbanks Census Area, AK",county,02,240,2010,12.3,9.3
456,"Southeast Fairbanks Census Area, AK",county,02,240,2011,12.7,9.6
457,"Southeast Fairbanks Census Area, AK",county,02,240,2012,13.0,8.9
458,"Southeast Fairbanks Census Area, AK",county,02,240,2013,13.2,8.1
459,"Southeast Fairbanks Census Area, AK",county,02,240,2014,13.0,7.4
460,"Valdez-Cordova Census Area, AK",county,02,261,2010,9.7,9.3
461,"Valdez-Cordova Census Area, AK",county,02,261,2011,10.1,9.6
462,"Valdez-Cordova Census Area, AK",county,02,261,2012,9.8,8.9
463,"Valdez-Cordova Census Area, AK",county,02,261,2013,10.0,8.1
464,"Valdez-Cordova Census Area, AK",county,02,261,2014,9.5,7.4
465,"Wrangell Borough/city, AK",county,02,275,2010,8.4,9.3
466,"Wrangell Borough/city, AK",county,02,275,2011,7.7,9.6
467,"Wrangell Borough/city, AK",county,02,275,2012,8.3,8.9
468,"Wrangell Borough/city, AK",county,02,275,2013,8.1,8.1
469,"Wrangell Borough/city, AK",county,02,275,2014,8.2,7.4
470,"Yakutat Borough/city, AK",county,02,282,2010,11.1,9.3
471,"Yakutat Borough/city, AK",county,02,282,2011,11.0,9.6
472,"Yakutat Borough/city, AK",county,02,282,2012,9.8,8.9
473,"Yakutat Borough/city, AK",county,02,282,2013,9.5,8.1
474,"Yakutat Borough/city, AK",county,02,282,2014,9.9,7.4
475,"Yukon-Koyukuk Census Area, AK",county,02,290,2010,17.8,9.3
476,"Yukon-Koyukuk Census Area, AK",county,02,290,2011,18.8,9.6
477,"Yukon-Koyukuk Census Area, AK",county,02,290,2012,17.6,8.9
478,"Yukon-Koyukuk Census Area, AK",county,02,290,2013,18.4,8.1
479,"Yukon-Koyukuk Census Area, AK",county,02,290,2014,18.7,7.4
480,"Apache County, AZ",county,04,001,2010,16.3,9.3
481,"Apache County, AZ",county,04,001,2011,18.3,9.6
482,"Apache County, AZ",county,04,001,2012,19.0,8.9
483,"Apache County, AZ",county,04,001,2013,18.5,8.1
484,"Apache County, AZ",county,04,001,2014,15.7,7.4
485,"Cochise County, AZ",county,04,003,2010,9.3,9.3
486,"Cochise County, AZ",county,04,003,2011,9.5,9.6
487,"Cochise County, AZ",county,04,003,2012,9.0,8.9
488,"Cochise County, AZ",county,04,003,2013,9.3,8.1
489,"Cochise County, AZ",county,04,003,2014,8.4,7.4
490,"Coconino County, AZ",county,04,005,2010,9.8,9.3
491,"Coconino County, AZ",county,04,005,2011,9.5,9.6
492,"Coconino County, AZ",county,04,005,2012,8.6,8.9
493,"Coconino County, AZ",county,04,005,2013,8.2,8.1
494,"Coconino County, AZ",county,04,005,2014,7.1,7.4
495,"Gila County, AZ",county,04,007,2010,12.4,9.3
496,"Gila County, AZ",county,04,007,2011,11.5,9.6
497,"Gila County, AZ",county,04,007,2012,10.2,8.9
498,"Gila County, AZ",county,04,007,2013,9.7,8.1
499,"Gila County, AZ",county,04,007,2014,8.3,7.4
500,"Graham County, AZ",county,04,009,2010,12.8,9.3
501,"Graham County, AZ",county,04,009,2011,9.9,9.6
502,"Graham County, AZ",county,04,009,2012,8.5,8.9
503,"Graham County, AZ",county,04,009,2013,7.8,8.1
504,"Graham County, AZ",county,04,009,2014,7.4,7.4
505,"Greenlee County, AZ",county,04,011,2010,16.3,9.3
506,"Greenlee County, AZ",county,04,011,2011,11.0,9.6
507,"Greenlee County, AZ",county,04,011,2012,8.2,8.9
508,"Greenlee County, AZ",county,04,011,2013,5.9,8.1
509,"Greenlee County, AZ",county,04,011,2014,6.5,7.4
510,"La Paz County, AZ",county,04,012,2010,10.2,9.3
511,"La Paz County, AZ",county,04,012,2011,9.8,9.6
512,"La Paz County, AZ",county,04,012,2012,8.6,8.9
513,"La Paz County, AZ",county,04,012,2013,8.2,8.1
514,"La Paz County, AZ",county,04,012,2014,7.6,7.4
515,"Maricopa County, AZ",county,04,013,2010,9.5,9.3
516,"Maricopa County, AZ",county,04,013,2011,8.5,9.6
517,"Maricopa County, AZ",county,04,013,2012,7.3,8.9
518,"Maricopa County, AZ",county,04,013,2013,6.6,8.1
519,"Maricopa County, AZ",county,04,013,2014,5.8,7.4
520,"Mohave County, AZ",county,04,015,2010,12.9,9.3
521,"Mohave County, AZ",county,04,015,2011,12.2,9.6
522,"Mohave County, AZ",county,04,015,2012,11.0,8.9
523,"Mohave County, AZ",county,04,015,2013,10.4,8.1
524,"Mohave County, AZ",county,04,015,2014,8.7,7.4
525,"Navajo County, AZ",county,04,017,2010,14.6,9.3
526,"Navajo County, AZ",county,04,017,2011,14.7,9.6
527,"Navajo County, AZ",county,04,017,2012,14.1,8.9
528,"Navajo County, AZ",county,04,017,2013,13.6,8.1
529,"Navajo County, AZ",county,04,017,2014,11.1,7.4
530,"Pima County, AZ",county,04,019,2010,9.3,9.3
531,"Pima County, AZ",county,04,019,2011,8.4,9.6
532,"Pima County, AZ",county,04,019,2012,7.4,8.9
533,"Pima County, AZ",county,04,019,2013,6.8,8.1
534,"Pima County, AZ",county,04,019,2014,6.0,7.4
535,"Pinal County, AZ",county,04,021,2010,10.6,9.3
536,"Pinal County, AZ",county,04,021,2011,9.7,9.6
537,"Pinal County, AZ",county,04,021,2012,8.5,8.9
538,"Pinal County, AZ",county,04,021,2013,8.1,8.1
539,"Pinal County, AZ",county,04,021,2014,7.0,7.4
540,"Santa Cruz County, AZ",county,04,023,2010,15.2,9.3
541,"Santa Cruz County, AZ",county,04,023,2011,15.4,9.6
542,"Santa Cruz County, AZ",county,04,023,2012,15.5,8.9
543,"Santa Cruz County, AZ",county,04,023,2013,15.5,8.1
544,"Santa Cruz County, AZ",county,04,023,2014,13.0,7.4
545,"Yavapai County, AZ",county,04,025,2010,10.6,9.3
546,"Yavapai County, AZ",county,04,025,2011,9.8,9.6
547,"Yavapai County, AZ",county,04,025,2012,8.6,8.9
548,"Yavapai County, AZ",county,04,025,2013,7.8,8.1
549,"Yavapai County, AZ",county,04,025,2014,6.4,7.4
550,"Yuma County, AZ",county,04,027,2010,25.0,9.3
551,"Yuma County, AZ",county,04,027,2011,24.1,9.6
552,"Yuma County, AZ",county,04,027,2012,23.9,8.9
553,"Yuma County, AZ",county,04,027,2013,25.6,8.1
554,"Yuma County, AZ",county,04,027,2014,22.9,7.4
555,"Arkansas County, AR",county,05,001,2010,17.9,9.3
556,"Arkansas County, AR",county,05,001,2011,11.6,9.6
557,"Arkansas County, AR",county,05,001,2012,8.4,8.9
558,"Arkansas County, AR",county,05,001,2013,7.1,8.1
559,"Arkansas County, AR",county,05,001,2014,5.2,7.4
560,"Ashley County, AR",county,05,003,2010,9.6,9.3
561,"Ashley County, AR",county,05,003,2011,10.5,9.6
562,"Ashley County, AR",county,05,003,2012,11.5,8.9
563,"Ashley County, AR",county,05,003,2013,10.4,8.1
564,"Ashley County, AR",county,05,003,2014,8.9,7.4
565,"Baxter County, AR",county,05,005,2010,9.1,9.3
566,"Baxter County, AR",county,05,005,2011,8.9,9.6
567,"Baxter County, AR",county,05,005,2012,8.1,8.9
568,"Baxter County, AR",county,05,005,2013,7.8,8.1
569,"Baxter County, AR",county,05,005,2014,6.5,7.4
570,"Benton County, AR",county,05,007,2010,6.4,9.3
571,"Benton County, AR",county,05,007,2011,6.2,9.6
572,"Benton County, AR",county,05,007,2012,5.8,8.9
573,"Benton County, AR",county,05,007,2013,5.5,8.1
574,"Benton County, AR",county,05,007,2014,4.5,7.4
575,"Boone County, AR",county,05,009,2010,7.5,9.3
576,"Boone County, AR",county,05,009,2011,7.6,9.6
577,"Boone County, AR",county,05,009,2012,7.3,8.9
578,"Boone County, AR",county,05,009,2013,6.8,8.1
579,"Boone County, AR",county,05,009,2014,5.8,7.4
580,"Bradley County, AR",county,05,011,2010,10.1,9.3
581,"Bradley County, AR",county,05,011,2011,11.5,9.6
582,"Bradley County, AR",county,05,011,2012,10.4,8.9
583,"Bradley County, AR",county,05,011,2013,9.3,8.1
584,"Bradley County, AR",county,05,011,2014,7.8,7.4
585,"Calhoun County, AR",county,05,013,2010,8.4,9.3
586,"Calhoun County, AR",county,05,013,2011,9.1,9.6
587,"Calhoun County, AR",county,05,013,2012,8.6,8.9
588,"Calhoun County, AR",county,05,013,2013,7.9,8.1
589,"Calhoun County, AR",county,05,013,2014,6.4,7.4
590,"Carroll County, AR",county,05,015,2010,7.1,9.3
591,"Carroll County, AR",county,05,015,2011,6.9,9.6
592,"Carroll County, AR",county,05,015,2012,6.1,8.9
593,"Carroll County, AR",county,05,015,2013,5.8,8.1
594,"Carroll County, AR",county,05,015,2014,5.1,7.4
595,"Chicot County, AR",county,05,017,2010,11.9,9.3
596,"Chicot County, AR",county,05,017,2011,12.6,9.6
597,"Chicot County, AR",county,05,017,2012,10.9,8.9
598,"Chicot County, AR",county,05,017,2013,11.3,8.1
599,"Chicot County, AR",county,05,017,2014,10.2,7.4
600,"Clark County, AR",county,05,019,2010,8.1,9.3
601,"Clark County, AR",county,05,019,2011,9.8,9.6
602,"Clark County, AR",county,05,019,2012,9.5,8.9
603,"Clark County, AR",county,05,019,2013,8.6,8.1
604,"Clark County, AR",county,05,019,2014,6.7,7.4
605,"Clay County, AR",county,05,021,2010,10.6,9.3
606,"Clay County, AR",county,05,021,2011,11.6,9.6
607,"Clay County, AR",county,05,021,2012,10.6,8.9
608,"Clay County, AR",county,05,021,2013,9.5,8.1
609,"Clay County, AR",county,05,021,2014,7.7,7.4
610,"Cleburne County, AR",county,05,023,2010,8.3,9.3
611,"Cleburne County, AR",county,05,023,2011,8.8,9.6
612,"Cleburne County, AR",county,05,023,2012,8.2,8.9
613,"Cleburne County, AR",county,05,023,2013,8.3,8.1
614,"Cleburne County, AR",county,05,023,2014,8.1,7.4
615,"Cleveland County, AR",county,05,025,2010,8.1,9.3
616,"Cleveland County, AR",county,05,025,2011,8.2,9.6
617,"Cleveland County, AR",county,05,025,2012,7.1,8.9
618,"Cleveland County, AR",county,05,025,2013,7.4,8.1
619,"Cleveland County, AR",county,05,025,2014,6.7,7.4
620,"Columbia County, AR",county,05,027,2010,9.6,9.3
621,"Columbia County, AR",county,05,027,2011,9.6,9.6
622,"Columbia County, AR",county,05,027,2012,8.7,8.9
623,"Columbia County, AR",county,05,027,2013,8.6,8.1
624,"Columbia County, AR",county,05,027,2014,7.0,7.4
625,"Conway County, AR",county,05,029,2010,9.3,9.3
626,"Conway County, AR",county,05,029,2011,9.4,9.6
627,"Conway County, AR",county,05,029,2012,8.8,8.9
628,"Conway County, AR",county,05,029,2013,9.0,8.1
629,"Conway County, AR",county,05,029,2014,7.0,7.4
630,"Craighead County, AR",county,05,031,2010,7.1,9.3
631,"Craighead County, AR",county,05,031,2011,7.0,9.6
632,"Craighead County, AR",county,05,031,2012,6.6,8.9
633,"Craighead County, AR",county,05,031,2013,6.4,8.1
634,"Craighead County, AR",county,05,031,2014,5.3,7.4
635,"Crawford County, AR",county,05,033,2010,7.9,9.3
636,"Crawford County, AR",county,05,033,2011,8.4,9.6
637,"Crawford County, AR",county,05,033,2012,7.7,8.9
638,"Crawford County, AR",county,05,033,2013,7.5,8.1
639,"Crawford County, AR",county,05,033,2014,5.9,7.4
640,"Crittenden County, AR",county,05,035,2010,10.1,9.3
641,"Crittenden County, AR",county,05,035,2011,10.4,9.6
642,"Crittenden County, AR",county,05,035,2012,9.2,8.9
643,"Crittenden County, AR",county,05,035,2013,8.2,8.1
644,"Crittenden County, AR",county,05,035,2014,7.2,7.4
645,"Cross County, AR",county,05,037,2010,8.0,9.3
646,"Cross County, AR",county,05,037,2011,8.0,9.6
647,"Cross County, AR",county,05,037,2012,7.6,8.9
648,"Cross County, AR",county,05,037,2013,7.4,8.1
649,"Cross County, AR",county,05,037,2014,6.2,7.4
650,"Dallas County, AR",county,05,039,2010,11.5,9.3
651,"Dallas County, AR",county,05,039,2011,11.5,9.6
652,"Dallas County, AR",county,05,039,2012,10.7,8.9
653,"Dallas County, AR",county,05,039,2013,10.2,8.1
654,"Dallas County, AR",county,05,039,2014,8.8,7.4
655,"Desha County, AR",county,05,041,2010,10.7,9.3
656,"Desha County, AR",county,05,041,2011,10.6,9.6
657,"Desha County, AR",county,05,041,2012,9.5,8.9
658,"Desha County, AR",county,05,041,2013,9.4,8.1
659,"Desha County, AR",county,05,041,2014,7.9,7.4
660,"Drew County, AR",county,05,043,2010,10.4,9.3
661,"Drew County, AR",county,05,043,2011,10.9,9.6
662,"Drew County, AR",county,05,043,2012,10.1,8.9
663,"Drew County, AR",county,05,043,2013,9.4,8.1
664,"Drew County, AR",county,05,043,2014,8.1,7.4
665,"Faulkner County, AR",county,05,045,2010,6.9,9.3
666,"Faulkner County, AR",county,05,045,2011,6.8,9.6
667,"Faulkner County, AR",county,05,045,2012,6.3,8.9
668,"Faulkner County, AR",county,05,045,2013,6.3,8.1
669,"Faulkner County, AR",county,05,045,2014,5.4,7.4
670,"Franklin County, AR",county,05,047,2010,7.4,9.3
671,"Franklin County, AR",county,05,047,2011,7.3,9.6
672,"Franklin County, AR",county,05,047,2012,6.8,8.9
673,"Franklin County, AR",county,05,047,2013,6.7,8.1
674,"Franklin County, AR",county,05,047,2014,5.5,7.4
675,"Fulton County, AR",county,05,049,2010,7.5,9.3
676,"Fulton County, AR",county,05,049,2011,7.4,9.6
677,"Fulton County, AR",county,05,049,2012,6.9,8.9
678,"Fulton County, AR",county,05,049,2013,6.7,8.1
679,"Fulton County, AR",county,05,049,2014,5.7,7.4
680,"Garland County, AR",county,05,051,2010,8.1,9.3
681,"Garland County, AR",county,05,051,2011,8.3,9.6
682,"Garland County, AR",county,05,051,2012,7.6,8.9
683,"Garland County, AR",county,05,051,2013,7.4,8.1
684,"Garland County, AR",county,05,051,2014,6.2,7.4
685,"Grant County, AR",county,05,053,2010,6.8,9.3
686,"Grant County, AR",county,05,053,2011,7.0,9.6
687,"Grant County, AR",county,05,053,2012,6.5,8.9
688,"Grant County, AR",county,05,053,2013,6.4,8.1
689,"Grant County, AR",county,05,053,2014,5.3,7.4
690,"Greene County, AR",county,05,055,2010,9.4,9.3
691,"Greene County, AR",county,05,055,2011,9.3,9.6
692,"Greene County, AR",county,05,055,2012,8.3,8.9
693,"Greene County, AR",county,05,055,2013,7.7,8.1
694,"Greene County, AR",county,05,055,2014,6.2,7.4
695,"Hempstead County, AR",county,05,057,2010,8.9,9.3
696,"Hempstead County, AR",county,05,057,2011,8.4,9.6
697,"Hempstead County, AR",county,05,057,2012,7.0,8.9
698,"Hempstead County, AR",county,05,057,2013,7.1,8.1
699,"Hempstead County, AR",county,05,057,2014,5.8,7.4
700,"Hot Spring County, AR",county,05,059,2010,8.3,9.3
701,"Hot Spring County, AR",county,05,059,2011,7.9,9.6
702,"Hot Spring County, AR",county,05,059,2012,6.9,8.9
703,"Hot Spring County, AR",county,05,059,2013,7.1,8.1
704,"Hot Spring County, AR",county,05,059,2014,5.6,7.4
705,"Howard County, AR",county,05,061,2010,7.4,9.3
706,"Howard County, AR",county,05,061,2011,7.1,9.6
707,"Howard County, AR",county,05,061,2012,6.4,8.9
708,"Howard County, AR",county,05,061,2013,6.2,8.1
709,"Howard County, AR",county,05,061,2014,5.7,7.4
710,"Independence County, AR",county,05,063,2010,8.5,9.3
711,"Independence County, AR",county,05,063,2011,8.9,9.6
712,"Independence County, AR",county,05,063,2012,8.8,8.9
713,"Independence County, AR",county,05,063,2013,8.8,8.1
714,"Independence County, AR",county,05,063,2014,7.6,7.4
715,"Izard County, AR",county,05,065,2010,9.7,9.3
716,"Izard County, AR",county,05,065,2011,9.5,9.6
717,"Izard County, AR",county,05,065,2012,8.4,8.9
718,"Izard County, AR",county,05,065,2013,8.4,8.1
719,"Izard County, AR",county,05,065,2014,7.4,7.4
720,"Jackson County, AR",county,05,067,2010,11.4,9.3
721,"Jackson County, AR",county,05,067,2011,11.1,9.6
722,"Jackson County, AR",county,05,067,2012,10.4,8.9
723,"Jackson County, AR",county,05,067,2013,10.6,8.1
724,"Jackson County, AR",county,05,067,2014,9.0,7.4
725,"Jefferson County, AR",county,05,069,2010,10.1,9.3
726,"Jefferson County, AR",county,05,069,2011,10.7,9.6
727,"Jefferson County, AR",county,05,069,2012,9.6,8.9
728,"Jefferson County, AR",county,05,069,2013,10.1,8.1
729,"Jefferson County, AR",county,05,069,2014,8.6,7.4
730,"Johnson County, AR",county,05,071,2010,7.9,9.3
731,"Johnson County, AR",county,05,071,2011,7.5,9.6
732,"Johnson County, AR",county,05,071,2012,7.1,8.9
733,"Johnson County, AR",county,05,071,2013,7.4,8.1
734,"Johnson County, AR",county,05,071,2014,6.4,7.4
735,"Lafayette County, AR",county,05,073,2010,9.4,9.3
736,"Lafayette County, AR",county,05,073,2011,9.1,9.6
737,"Lafayette County, AR",county,05,073,2012,9.0,8.9
738,"Lafayette County, AR",county,05,073,2013,9.3,8.1
739,"Lafayette County, AR",county,05,073,2014,7.5,7.4
740,"Lawrence County, AR",county,05,075,2010,9.2,9.3
741,"Lawrence County, AR",county,05,075,2011,9.4,9.6
742,"Lawrence County, AR",county,05,075,2012,8.7,8.9
743,"Lawrence County, AR",county,05,075,2013,8.6,8.1
744,"Lawrence County, AR",county,05,075,2014,7.1,7.4
745,"Lee County, AR",county,05,077,2010,8.2,9.3
746,"Lee County, AR",county,05,077,2011,9.1,9.6
747,"Lee County, AR",county,05,077,2012,9.1,8.9
748,"Lee County, AR",county,05,077,2013,9.1,8.1
749,"Lee County, AR",county,05,077,2014,7.4,7.4
750,"Lincoln County, AR",county,05,079,2010,9.1,9.3
751,"Lincoln County, AR",county,05,079,2011,8.9,9.6
752,"Lincoln County, AR",county,05,079,2012,8.4,8.9
753,"Lincoln County, AR",county,05,079,2013,8.1,8.1
754,"Lincoln County, AR",county,05,079,2014,6.9,7.4
755,"Little River County, AR",county,05,081,2010,7.5,9.3
756,"Little River County, AR",county,05,081,2011,7.5,9.6
757,"Little River County, AR",county,05,081,2012,7.0,8.9
758,"Little River County, AR",county,05,081,2013,7.4,8.1
759,"Little River County, AR",county,05,081,2014,6.4,7.4
760,"Logan County, AR",county,05,083,2010,8.2,9.3
761,"Logan County, AR",county,05,083,2011,8.4,9.6
762,"Logan County, AR",county,05,083,2012,7.7,8.9
763,"Logan County, AR",county,05,083,2013,7.6,8.1
764,"Logan County, AR",county,05,083,2014,5.8,7.4
765,"Lonoke County, AR",county,05,085,2010,6.5,9.3
766,"Lonoke County, AR",county,05,085,2011,6.6,9.6
767,"Lonoke County, AR",county,05,085,2012,6.1,8.9
768,"Lonoke County, AR",county,05,085,2013,5.9,8.1
769,"Lonoke County, AR",county,05,085,2014,5.0,7.4
770,"Madison County, AR",county,05,087,2010,6.8,9.3
771,"Madison County, AR",county,05,087,2011,6.4,9.6
772,"Madison County, AR",county,05,087,2012,5.6,8.9
773,"Madison County, AR",county,05,087,2013,5.7,8.1
774,"Madison County, AR",county,05,087,2014,4.7,7.4
775,"Marion County, AR",county,05,089,2010,9.8,9.3
776,"Marion County, AR",county,05,089,2011,9.0,9.6
777,"Marion County, AR",county,05,089,2012,7.9,8.9
778,"Marion County, AR",county,05,089,2013,7.5,8.1
779,"Marion County, AR",county,05,089,2014,6.1,7.4
780,"Miller County, AR",county,05,091,2010,5.6,9.3
781,"Miller County, AR",county,05,091,2011,6.1,9.6
782,"Miller County, AR",county,05,091,2012,5.7,8.9
783,"Miller County, AR",county,05,091,2013,6.3,8.1
784,"Miller County, AR",county,05,091,2014,5.7,7.4
785,"Mississippi County, AR",county,05,093,2010,11.9,9.3
786,"Mississippi County, AR",county,05,093,2011,11.5,9.6
787,"Mississippi County, AR",county,05,093,2012,10.5,8.9
788,"Mississippi County, AR",county,05,093,2013,11.1,8.1
789,"Mississippi County, AR",county,05,093,2014,9.0,7.4
790,"Monroe County, AR",county,05,095,2010,8.9,9.3
791,"Monroe County, AR",county,05,095,2011,9.1,9.6
792,"Monroe County, AR",county,05,095,2012,8.6,8.9
793,"Monroe County, AR",county,05,095,2013,8.5,8.1
794,"Monroe County, AR",county,05,095,2014,6.6,7.4
795,"Montgomery County, AR",county,05,097,2010,8.4,9.3
796,"Montgomery County, AR",county,05,097,2011,8.8,9.6
797,"Montgomery County, AR",county,05,097,2012,8.1,8.9
798,"Montgomery County, AR",county,05,097,2013,8.2,8.1
799,"Montgomery County, AR",county,05,097,2014,7.7,7.4
800,"Nevada County, AR",county,05,099,2010,9.6,9.3
801,"Nevada County, AR",county,05,099,2011,9.0,9.6
802,"Nevada County, AR",county,05,099,2012,7.4,8.9
803,"Nevada County, AR",county,05,099,2013,7.5,8.1
804,"Nevada County, AR",county,05,099,2014,5.9,7.4
805,"Newton County, AR",county,05,101,2010,6.7,9.3
806,"Newton County, AR",county,05,101,2011,7.1,9.6
807,"Newton County, AR",county,05,101,2012,7.1,8.9
808,"Newton County, AR",county,05,101,2013,6.8,8.1
809,"Newton County, AR",county,05,101,2014,5.7,7.4
810,"Ouachita County, AR",county,05,103,2010,9.1,9.3
811,"Ouachita County, AR",county,05,103,2011,10.0,9.6
812,"Ouachita County, AR",county,05,103,2012,10.0,8.9
813,"Ouachita County, AR",county,05,103,2013,9.4,8.1
814,"Ouachita County, AR",county,05,103,2014,7.7,7.4
815,"Perry County, AR",county,05,105,2010,8.6,9.3
816,"Perry County, AR",county,05,105,2011,8.9,9.6
817,"Perry County, AR",county,05,105,2012,8.7,8.9
818,"Perry County, AR",county,05,105,2013,9.1,8.1
819,"Perry County, AR",county,05,105,2014,7.5,7.4
820,"Phillips County, AR",county,05,107,2010,10.2,9.3
821,"Phillips County, AR",county,05,107,2011,11.6,9.6
822,"Phillips County, AR",county,05,107,2012,11.1,8.9
823,"Phillips County, AR",county,05,107,2013,11.1,8.1
824,"Phillips County, AR",county,05,107,2014,9.4,7.4
825,"Pike County, AR",county,05,109,2010,8.7,9.3
826,"Pike County, AR",county,05,109,2011,9.4,9.6
827,"Pike County, AR",county,05,109,2012,8.6,8.9
828,"Pike County, AR",county,05,109,2013,8.5,8.1
829,"Pike County, AR",county,05,109,2014,7.1,7.4
830,"Poinsett County, AR",county,05,111,2010,9.0,9.3
831,"Poinsett County, AR",county,05,111,2011,9.1,9.6
832,"Poinsett County, AR",county,05,111,2012,8.3,8.9
833,"Poinsett County, AR",county,05,111,2013,8.2,8.1
834,"Poinsett County, AR",county,05,111,2014,6.8,7.4
835,"Polk County, AR",county,05,113,2010,7.2,9.3
836,"Polk County, AR",county,05,113,2011,7.6,9.6
837,"Polk County, AR",county,05,113,2012,7.1,8.9
838,"Polk County, AR",county,05,113,2013,7.0,8.1
839,"Polk County, AR",county,05,113,2014,6.1,7.4
